@relation 'MultiLabelData-weka.filters.unsupervised.attribute.Remove-V-R61,88,84,96,79,23,97,62,87,57,60,24,104-117'

@attribute Att61 numeric
@attribute Att88 numeric
@attribute Att84 numeric
@attribute Att96 numeric
@attribute Att79 numeric
@attribute Att23 numeric
@attribute Att97 numeric
@attribute Att62 numeric
@attribute Att87 numeric
@attribute Att57 numeric
@attribute Att60 numeric
@attribute Att24 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}

@data
-0.057704,-0.050164,-0.057067,-0.037308,-0.097172,0.151495,-0.03133,0.071194,-0.032817,-0.148945,-0.110229,0.104838,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.042578,-0.09041,-0.09086,-0.187529,0.09653,0.018529,0.172789,0.022905,-0.170492,0.195743,0.036197,0.086126,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.024812,-0.057237,0.019586,-0.046314,0.016889,-0.105566,-0.002202,0.102399,-0.043751,0.059303,-0.036846,-0.301271,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.260953,-0.067476,-0.071034,-0.068214,-0.089817,0.173658,0.16035,-0.171256,-0.069292,-0.198363,-0.242692,0.168848,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.030009,-0.120491,-0.015916,-0.175298,-0.029202,-0.065939,0.031949,-0.004415,-0.111631,0.156924,-0.01014,0.002312,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.005,0.112459,0.053061,0.057364,-0.009788,0.095049,0.067755,-0.035567,0.089623,-0.013184,-0.146262,0.075665,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.115532,-0.051927,-0.094842,-0.053216,-0.132392,0.199425,0.219048,-0.085742,-0.072237,-0.196431,-0.028475,0.195929,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.054647,0.304364,0.108163,0.13555,0.022819,-0.072658,-0.071998,0.064375,0.067085,-0.136281,0.045029,-0.055956,0,0,0,0,0,1,1,0,0,1,1,0,0,0
0.035234,-0.057898,-0.015692,-0.104764,0.080798,-0.070627,-0.053226,0.098262,-0.11803,0.259448,0.003576,-0.108362,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.018557,0.124184,-0.027578,0.116635,0.002328,-0.030094,0.015903,-0.016956,0.071893,0.034018,0.063779,0.010948,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.029765,-0.057375,-0.081428,-0.05074,-0.042392,0.002826,0.111713,0.152611,-0.055596,0.081825,0.042073,0.0348,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.053671,-0.034411,-0.082462,0.080131,0.208011,0.006636,-0.066237,-0.140134,0.064163,0.0298,0.013295,0.070218,0,1,1,1,0,0,0,0,0,0,0,1,1,0
-0.027753,-0.071789,-0.095796,-0.064893,-0.013809,-0.118337,-0.068633,-0.03995,-0.066327,0.092686,-0.013503,-0.081037,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.130139,-0.062371,-0.071522,-0.048597,-0.132087,0.196434,0.081335,-0.108545,-0.044524,-0.191897,-0.22125,0.114339,1,1,1,1,1,0,0,0,0,0,0,0,0,1
0.0653,-0.049971,-0.104017,0.231249,0.04488,0.079834,-0.057322,0.13803,-0.015744,-0.012755,0.068932,0.019585,0,1,1,1,0,0,0,0,0,0,0,1,1,0
-0.277942,-0.046014,-0.070465,-0.032868,-0.115104,0.182074,-0.028247,-0.186359,-0.027825,-0.111721,-0.240648,0.15793,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.093168,-0.079237,-0.109495,0.111084,0.018573,0.00179,-0.045144,-0.07929,-0.040222,-0.078567,0.057623,-0.029846,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.013304,0.134491,0.109221,0.08032,-0.020497,-0.006969,-0.098229,0.033979,0.182979,0.142466,0.022901,-0.065884,1,1,1,1,0,0,0,0,0,0,0,1,1,0
-0.162245,-0.039479,0.051434,-0.043719,-0.112669,-0.042687,0.018814,0.005348,-0.034195,0.0468,-0.091813,0.013561,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05409,0.031373,0.122429,0.068385,0.163582,-0.173599,0.158191,0.080753,0.03093,0.122159,0.026147,-0.116101,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.035345,-0.055243,-0.076177,-0.04618,-0.060151,0.020457,-0.01088,0.095534,-0.044716,-0.153073,-0.003202,-0.013994,1,1,0,1,1,0,0,0,0,0,0,1,1,0
-0.00555,-0.00977,-0.080351,-0.024903,-0.081997,0.046903,-0.056727,0.132445,0.04975,0.01912,-0.013783,0.12764,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.130464,0.056685,0.078831,0.010146,-0.091201,0.210461,-0.105932,-0.116154,-0.052002,-0.099213,-0.323076,0.198507,0,0,1,1,0,0,0,0,0,1,1,1,1,0
-0.006697,0.093041,-0.022574,-0.085325,0.022387,-0.066575,-0.101645,0.179245,-0.029367,-0.001657,0.064313,0.018183,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.109714,-0.07617,-0.120082,-0.145251,0.125603,0.000471,0.028003,-0.05505,-0.157427,0.151707,0.022687,-0.20037,0,0,0,0,1,1,1,1,0,0,0,1,1,0
-0.038989,-0.027228,-0.032781,-0.069686,-0.051022,0.090561,-0.063118,-0.083322,-0.015134,-0.038257,0.03177,0.018571,1,1,1,1,0,0,0,0,0,0,0,1,1,0
-0.185706,-0.077388,-0.106133,-0.067196,-0.163637,0.128813,0.171325,-0.131654,-0.066857,-0.225589,-0.050855,0.126116,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.045767,-0.093535,0.092116,-0.089288,-0.172269,0.094731,0.203008,-0.075408,-0.094393,0.001689,-0.059774,0.12675,0,0,0,0,1,1,1,1,0,0,0,1,1,0
0.112291,0.117663,0.056009,-0.041525,0.072599,0.046761,-0.061276,0.121369,-0.042968,-0.067725,0.092115,-0.117468,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.024718,0.011617,-0.07007,-0.03495,-0.087928,-0.041614,0.057176,-0.023018,0.008958,0.169413,-0.017287,0.002579,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.106729,0.030053,-0.057759,-0.111293,0.062667,0.136032,0.054151,-0.008715,-0.075665,0.040167,-0.07235,0.220502,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.039104,-0.103897,0.109432,-0.099217,0.019989,-0.06137,-0.069659,0.081191,-0.104913,0.18116,0.003864,0.042426,0,1,1,0,0,0,0,0,0,1,1,0,0,0
-0.086457,0.134388,0.129493,0.119594,0.007001,0.089706,-0.068194,-0.060839,0.211884,-0.026637,-0.196938,0.028287,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.183246,0.150112,-0.037683,-0.054188,-0.137333,0.08461,0.069483,-0.151694,-0.01106,-0.011175,-0.057109,0.149448,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.038169,0.257694,0.209043,0.15782,0.062724,0.058654,-0.05929,0.027169,-0.05696,0.118355,0.037976,0.027089,1,0,0,0,0,1,1,1,0,0,0,1,1,0
0.025465,-0.066061,0.06374,-0.050369,-0.087366,0.002207,-0.081446,0.000457,0.093151,0.160343,-0.083165,0.023558,0,1,1,0,0,0,0,0,0,1,1,1,1,0
0.245261,0.055149,0.035443,0.072717,0.123753,-0.043676,-0.209603,0.149475,0.090329,0.033321,0.27615,-0.091033,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0.069254,0.076044,0.015345,0.079971,0.163387,0.03324,0.095177,-0.006974,0.049062,-0.135534,0.152965,0.011159,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.156388,-0.07644,-0.013256,-0.058005,-0.140112,0.20824,0.186855,-0.120521,-0.069057,-0.164427,-0.096067,0.140918,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.022254,0.027115,0.142248,-0.033471,0.017984,-0.072299,-0.114762,0.121132,-0.032944,-0.10528,0.075965,-0.056791,0,0,0,1,1,1,0,0,0,0,0,1,1,0
0.109542,-0.038442,-0.063567,-0.020958,0.037139,-0.098821,0.011733,0.059686,0.000348,0.191541,-0.013038,-0.033567,0,1,1,0,0,0,0,1,1,1,1,1,1,0
0.061646,0.313892,-0.052581,-0.020963,0.089425,-0.10652,-0.032736,0.129004,-0.01746,0.182158,0.203596,-0.057467,1,1,0,0,0,0,0,0,0,1,1,0,0,0
-0.222412,-0.034782,-0.059976,-0.011931,-0.121874,0.25427,-0.022093,-0.202952,-0.010158,-0.153884,-0.275296,0.163264,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.017343,-0.004724,-0.044456,-0.008146,-0.016436,-0.075309,-0.019328,0.238101,-0.009909,-0.002371,0.015321,-0.064651,0,1,1,1,0,0,0,0,0,0,0,1,1,0
0.025983,-0.03049,-0.043882,-0.018061,-0.039476,0.020139,-0.014135,0.056047,-0.012178,0.017083,-0.067172,0.098272,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.00514,-0.066789,0.0516,0.10391,0.010808,-0.045597,-0.064207,-0.135047,-0.062404,-0.001773,-0.092646,-0.046924,0,0,1,1,0,0,0,0,0,1,1,1,1,0
0.019948,-0.03004,-0.054154,-0.006474,0.016648,-0.145465,-0.012929,-0.066979,-0.004957,0.05908,-0.003499,-0.07515,0,0,1,1,0,0,0,0,0,0,0,1,1,1
-0.071156,-0.034875,-0.000758,-0.021201,-0.023255,0.028676,-0.024517,-0.152295,-0.003545,0.057168,-0.114843,-0.088798,0,0,0,0,1,1,0,0,0,0,0,0,0,0
-0.086017,-0.071245,-0.059205,0.012365,0.083865,-0.057441,0.014248,-0.097623,-0.058403,-0.163119,-0.05901,-0.107702,1,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.014477,-0.072219,-0.098741,-0.05184,-0.137738,0.06495,0.181244,0.121681,-0.060081,0.085275,-0.104976,0.055803,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.000117,-0.120552,-0.065372,-0.119021,0.146408,-0.017734,-0.064816,-0.007626,-0.128294,0.082862,0.178445,-0.015151,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.067886,-0.011191,-0.06163,-0.032048,0.094221,-0.096311,-0.03505,-0.008008,-0.028991,0.021605,0.100536,-0.102018,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.038002,-0.142222,0.011083,-0.143717,-0.054137,0.07339,0.04143,-0.016561,-0.156912,0.079525,-0.050171,0.027675,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.226089,-0.058286,-0.08489,-0.04584,-0.144391,0.267709,-0.049871,-0.198939,-0.042326,-0.129721,-0.120711,0.244702,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.095364,0.042177,0.059878,0.069651,0.215634,0.017269,-0.168123,0.078307,0.082522,0.077078,0.102468,0.05351,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.105368,-0.071321,0.05359,0.074126,0.029337,-0.069337,-0.032561,0.061983,-0.021911,-0.16911,0.125757,-0.074816,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.027462,-0.029287,-0.060126,-0.023415,0.013285,0.104495,-0.013345,0.060102,-0.017212,0.145842,-0.04588,0.098207,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.156394,-0.094603,-0.000499,-0.01221,-0.05813,-0.010963,-0.120477,0.045742,0.009166,0.0034,0.18334,-0.04368,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.163493,-0.072462,0.173206,0.162086,0.002627,0.102821,-0.068049,0.042906,0.058201,-0.019828,0.155199,0.091145,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.234025,-0.05321,0.20327,-0.0511,-0.016003,-0.102492,0.217917,0.286803,-0.052816,-0.003519,0.072498,-0.041373,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.01618,-0.034399,-0.053159,-0.079095,0.088191,-0.040767,-0.026816,0.109653,-0.076215,-0.13132,0.068521,-0.019818,0,1,1,0,0,0,1,1,0,0,0,1,1,0
-0.024415,-0.012836,0.108195,0.010272,-0.122998,0.140617,0.076654,-0.040438,0.002421,0.112058,-0.11292,0.068998,0,1,1,1,1,1,0,0,0,1,1,1,1,0
-0.0246,0.105726,-0.075497,-0.046833,0.063881,0.02878,-0.050044,0.071913,-0.046194,-0.020156,0.004383,-0.080367,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.103435,0.019786,0.087115,-0.096521,0.100884,-0.163466,-0.073211,0.000792,-0.101043,0.199107,0.122054,-0.213022,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.133346,0.137858,0.108404,0.025573,-0.108853,0.038273,0.052739,-0.098382,0.039085,-0.083881,-0.032662,0.066401,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.015462,0.003125,-0.052539,-0.01528,0.018653,-0.053384,-0.00668,0.105504,-0.006375,0.122662,-0.015368,0.030916,1,1,0,0,0,0,0,1,1,0,0,1,1,0
0.053122,-0.066256,-0.09529,-0.063249,0.012494,-0.063863,0.202784,-0.031462,-0.05908,0.106333,0.018039,-0.072403,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.26147,-0.059477,-0.071729,-0.03982,-0.082556,0.182892,0.070536,-0.263988,-0.034809,-0.118311,-0.122674,0.174848,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.117086,0.110846,0.144629,0.175543,-0.043936,0.056072,-0.093539,0.002016,0.24607,-0.026436,-0.116621,0.025169,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.109741,-0.105968,0.007272,-0.102494,-0.083755,0.005614,0.013477,-0.069728,-0.109191,-0.008654,-0.132082,-0.010962,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.112178,-0.058212,0.074586,0.144109,0.113252,-0.130324,-0.050277,0.135365,-0.044496,0.041673,0.207137,-0.077391,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.246703,0.137168,0.085051,0.052024,-0.151447,0.050546,-0.152137,-0.105979,0.069104,0.045897,-0.175773,0.072593,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.219263,-0.035096,-0.071626,-0.041004,-0.206661,0.16974,0.0795,-0.153503,-0.013185,-0.193708,-0.125115,0.151883,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.018322,0.279471,-0.086824,-0.053996,0.108529,0.097423,-0.057681,0.027159,-0.053318,0.030118,-0.060968,0.028682,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.034339,-0.058346,-0.081886,-0.048865,-0.005426,-0.150251,-0.052467,0.058495,-0.047381,-0.103252,0.022643,-0.107266,0,0,0,0,1,1,1,1,0,0,0,1,1,0
0.010087,0.27152,-0.034569,0.142342,-0.048455,0.125696,-0.070371,-0.038604,-0.012348,-0.124274,0.019902,0.104576,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.030319,-0.047634,-0.071766,-0.035162,-0.021323,0.039823,-0.03879,-0.075587,-0.030718,-0.132943,-0.002968,-0.01447,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.009291,0.095361,-0.080224,0.297734,-0.02411,0.110234,-0.059987,0.092701,-0.007499,0.123169,-0.056542,0.112664,0,0,1,1,0,0,1,1,0,0,0,1,1,0
0.02791,0.058086,0.120134,-0.080156,-0.004071,-0.125335,-0.076967,0.051576,-0.084748,0.035263,0.026391,-0.125851,0,0,1,1,0,0,1,1,0,0,0,1,1,0
0.000112,0.08628,0.058912,0.069872,0.034466,-0.011956,-0.155206,-0.043062,0.108803,-0.089072,-0.00443,0.030086,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.036392,-0.038287,-0.04908,-0.023274,0.013873,-0.070148,-0.012957,0.044277,0.013825,0.04567,-0.003508,-0.007106,0,0,0,0,1,1,0,0,0,0,0,1,1,0
0.051,-0.033553,-0.019006,-0.010951,-0.019527,-0.002449,-0.013543,0.149372,-0.011891,-0.04889,0.036961,0.12016,1,1,1,0,0,0,0,1,1,0,0,0,0,0
-0.20726,-0.060764,-0.081887,-0.049141,-0.057537,0.087357,0.084292,-0.15327,-0.041694,-0.179784,-0.065846,0.146303,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.020398,-0.054464,-0.024448,0.001149,-0.036135,-0.043368,-0.017176,-0.029999,-0.013333,0.053857,-0.005805,-0.047725,1,1,1,1,0,0,0,0,0,0,0,0,0,0
-0.012494,-0.080477,-0.051141,-0.072322,0.091128,0.058287,0.329152,-0.107259,-0.073638,-0.13561,-0.060249,-0.068109,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.10622,0.04587,0.179724,0.026905,-0.204903,0.063513,-0.053035,-0.05996,0.225993,-0.063207,-0.093288,0.033346,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.092221,0.053661,-0.069132,-0.033144,0.057254,0.017438,-0.036684,0.008042,-0.028565,0.100355,-0.028724,-0.078225,0,1,1,0,0,0,0,1,1,0,0,0,0,0
-0.136483,0.019003,-0.054734,0.021702,-0.130501,0.188894,-0.04082,-0.125059,-0.061524,-0.107798,-0.098115,0.100046,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.02541,-0.03278,-0.053542,-0.116026,0.022544,0.037084,-0.053993,-0.022467,-0.033944,0.109029,-0.042185,0.098543,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.081488,0.083609,-0.034241,-0.049805,-0.004531,-0.072448,-0.088742,-0.001318,0.009455,-0.031804,0.009244,-0.050563,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.120002,0.237053,-0.083496,0.315497,0.045546,-0.136539,-0.047423,0.040584,-0.05206,0.009093,0.237414,-0.076311,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.132139,0.052012,0.034031,0.066926,0.00193,0.023244,-0.192279,0.086081,0.075598,0.018407,0.118272,-0.010197,0,0,0,0,1,1,1,1,0,1,1,1,1,0
0.023071,-0.026912,0.008401,-0.051874,0.032513,-0.132048,-0.063648,0.05779,-0.061887,0.12755,0.145289,-0.197038,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.017613,-0.030872,-0.054133,-0.015452,-0.090906,-0.011044,-0.018869,-0.066802,-0.007558,0.063423,-0.123611,0.058468,0,0,1,1,0,0,1,1,0,0,0,1,1,0
0.075906,-0.007733,-0.052305,0.047098,0.061408,0.071803,-0.015468,0.083456,-0.009783,0.008648,0.013267,0.068433,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.180251,-0.045362,0.053504,0.492148,0.009147,0.056938,-0.038686,-0.118792,0.092339,0.061446,-0.135476,0.05031,1,1,0,0,0,0,0,0,0,1,1,1,1,0
0.017029,-0.042597,-0.043216,0.27912,0.046621,0.070474,-0.035846,0.0892,0.217534,0.103517,0.075398,-0.036068,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.018337,0.161797,0.018437,0.156659,0.280127,-0.196772,-0.09979,0.039611,0.207299,0.161821,0.039971,-0.184442,1,1,0,0,0,0,0,1,1,0,0,1,1,0
0.103964,-0.081418,-0.068972,-0.074102,0.054137,-0.021682,-0.078269,0.18291,-0.076072,-0.049005,0.143827,-0.076417,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.0843,-0.117743,0.098789,-0.116109,-0.024886,0.030462,0.017914,0.154544,-0.125071,0.014096,0.030577,-0.003968,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.220575,-0.072086,-0.089797,-0.057768,-0.097198,0.07911,0.157867,-0.042049,-0.063768,-0.182843,-0.006033,0.139794,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.034344,-0.055905,-0.02491,-0.044526,-0.06135,-0.004466,0.006731,-0.007219,-0.039339,0.058501,-0.069563,0.017062,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.052818,0.204462,0.11232,-0.061213,-0.082652,0.027774,-0.095255,0.100316,-0.077031,0.159684,-0.044889,0.086377,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.119509,0.048115,0.125336,-0.039237,-0.108962,0.06877,-0.084552,0.187999,-0.08126,0.159492,-0.079888,0.04344,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.113209,-0.095822,-0.117534,0.224835,-0.09424,0.147607,0.109779,-0.023491,-0.091045,-0.110439,-0.045687,0.158685,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.100665,-0.15116,0.066773,-0.169664,0.106585,0.01437,0.141033,-0.01154,-0.186373,0.018534,0.07227,-0.060788,0,1,1,0,0,0,0,0,1,1,0,0,0,0
-0.007653,-0.155715,0.110647,-0.153465,0.054894,-0.034433,0.132072,-0.07717,-0.201888,0.122157,-0.000809,-0.103881,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.057472,-0.027361,-0.103724,-0.071727,0.019998,-0.085291,-0.075686,0.01901,-0.073879,-0.025566,0.059027,-0.095279,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.090194,0.2324,-0.018433,-0.080718,0.229196,0.013149,-0.08679,-0.017099,-0.02043,0.034798,0.092688,-0.030673,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.180889,-0.104786,-0.075841,-0.09181,-0.086255,0.062582,0.039601,-0.039389,-0.054104,0.103227,-0.165907,0.024374,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.116023,-0.035218,-0.043733,-0.005086,0.027983,0.123071,-0.021887,-0.035821,-0.009334,-0.160017,-0.012857,0.074788,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.025733,-0.023068,-0.023429,-0.084807,0.08048,-0.045219,0.028507,-0.049263,-0.086847,0.225471,-0.044038,0.000956,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.15097,-0.05288,-0.007774,-0.047773,-0.095175,0.223777,0.12562,-0.104975,0.020007,0.035989,-0.290083,0.219505,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.016579,-0.020878,-0.065375,0.027383,-0.035172,0.061597,-0.032211,0.068994,0.040046,-0.105943,0.018942,0.137288,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.074513,-0.016251,-0.080481,-0.129624,-0.058998,0.111065,0.051693,-0.111066,0.113194,-0.045114,-0.036453,-0.078242,0,0,1,1,0,0,1,1,0,0,0,1,1,0
0.12811,-0.044266,-0.068511,-0.035048,0.055599,-0.097883,-0.031108,0.084865,-0.022546,-0.029121,0.085905,-0.105087,1,1,0,0,1,1,0,0,0,0,0,0,0,0
-0.057747,-0.074129,0.02956,-0.054226,-0.042426,0.004409,-0.068265,0.175884,-0.067012,-0.019537,-0.153333,-0.002914,0,1,1,1,0,0,0,0,1,1,0,1,1,0
0.031233,-0.01784,-0.097028,0.06873,0.065915,-0.015825,-0.068829,-0.028576,0.230292,-0.031611,0.008721,-0.029748,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.101332,-0.024232,-0.025773,-0.012009,0.086799,-0.014619,-0.014709,-0.043724,-0.005732,-0.007281,0.020232,-0.049496,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.035192,-0.062966,-0.007789,-0.054648,0.001406,-0.12086,0.150067,-0.007853,-0.054354,-0.140681,-0.026653,-0.009524,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.206201,-0.095565,-0.100171,-0.082642,-0.16194,0.204586,0.194565,-0.09965,-0.034457,-0.195894,-0.075648,0.162402,0,0,0,1,1,1,0,0,0,0,0,1,1,0
0.046541,-0.079364,0.071813,0.128543,0.059795,-0.128532,-0.047708,0.081412,0.140634,-0.02842,0.062676,-0.252864,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.152035,0.044509,-0.124036,0.145724,0.059584,0.057016,-0.112452,0.053105,0.160544,0.116479,0.086514,0.034951,0,0,0,0,1,1,0,1,1,1,1,0,0,0
-0.239814,-0.047318,-0.101524,-0.064346,-0.103907,0.11341,0.186855,-0.1403,-0.058422,-0.129336,-0.123192,0.165261,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.043914,-0.046685,-0.066606,-0.032198,-0.235498,0.012018,-0.036083,-0.172437,-0.026296,0.130813,-0.096134,0.032195,0,0,0,0,0,0,1,1,0,0,0,1,1,0
-0.131889,0.068075,0.09419,0.165223,-0.076913,0.147442,-0.123121,-0.104435,0.135197,0.008078,-0.066223,0.108158,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.121398,0.053344,0.045033,0.061833,0.053872,-0.023039,-0.193387,0.037101,0.067898,-0.007417,0.154268,-0.026825,0,1,1,0,1,1,1,1,0,0,0,1,1,0
-0.026244,-0.055825,-0.079953,-0.045207,0.11956,0.047669,0.087032,-0.168458,-0.042301,-0.066426,-0.047905,0.038086,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.209014,-0.047031,-0.06959,-0.044597,-0.138005,0.105072,0.149857,-0.003281,-0.026833,-0.075178,-0.111912,0.053775,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.13302,-0.090762,0.066967,0.2971,0.029185,-0.034863,-0.009309,0.105841,-0.043346,-0.055732,0.01037,-0.019418,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.004934,-0.01681,-0.065255,-0.028591,-0.030271,0.012635,-0.082425,-0.016591,0.037841,0.116671,0.049606,0.069169,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.034801,-0.083377,-0.034619,-0.073842,0.081712,0.028515,0.024727,-0.083326,0.01606,0.100016,-0.10956,-0.015136,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.039166,0.010847,0.200311,0.098588,0.01943,0.15768,0.078835,-0.193724,0.062712,-0.012953,-0.148941,0.127275,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0.067345,-0.035118,-0.058164,-0.020865,0.033257,-0.050227,-0.024274,0.090499,0.022302,0.000399,-0.058083,0.009441,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.021186,-0.045426,0.027225,0.058495,0.07963,-0.240559,-0.025258,0.02265,0.079172,0.110659,0.015587,-0.184996,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.029425,-0.046562,-0.066228,-0.022509,-0.09863,-0.084963,0.012321,0.016533,-0.021834,0.185363,0.029776,-0.040547,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.119294,-0.014022,-0.054086,-0.008091,0.02837,0.035628,-0.027341,0.090732,-0.017801,-0.029875,-0.060862,0.018779,0,1,1,0,1,1,1,0,0,0,0,1,1,0
0.060089,0.035444,0.151274,-0.08563,0.141296,-0.085966,-0.058163,0.037205,0.130174,0.022691,0.110259,-0.146367,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.128306,-0.013702,-0.022437,0.148962,-0.038662,-0.125917,-0.039838,0.187398,0.003717,-0.079574,0.198956,-0.140911,0,0,0,0,0,1,1,0,0,0,0,1,1,0
0.023901,-0.041403,-0.079736,-0.038614,0.045877,0.072905,-0.021557,0.049839,-0.03349,-0.068984,-0.106907,0.024082,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.094023,0.019818,-0.084495,0.162997,0.151341,0.036197,-0.047653,-0.089788,-0.039145,-0.116861,-0.025951,-0.015079,1,1,0,0,1,1,0,0,0,0,0,1,1,0
-0.012123,-0.100973,-0.083231,-0.116624,0.004792,-0.038873,0.22165,-0.021449,-0.161949,0.106996,-0.037162,-0.013515,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.095516,0.075959,0.085055,0.08823,-0.006271,0.193593,-0.136642,-0.040318,0.02788,-0.096068,-0.11542,0.14475,0,0,1,1,0,0,0,0,0,0,0,1,1,0
